f_neg,fast,Chi_sq
0.005,0.023,619.0221644
0.005,0.024,588.5971377
0.005,0.025,560.2636559
0.005,0.026,533.8193762
0.005,0.027,509.087373
0.005,0.028,485.9122495
0.005,0.029,464.1569446
0.005,0.03,443.7000948
0.005,0.031,424.43384
0.005,0.032,406.2619893
0.005,0.033,389.0984786
0.005,0.034,372.866068
0.005,0.035,357.4952349
0.005,0.036,342.9232311
0.005,0.037,329.0932745
0.005,0.038,315.953855
0.005,0.039,303.4581344
0.005,0.04,291.5634274
0.005,0.041,280.2307503
0.005,0.042,269.424427
0.005,0.043,259.111745
0.005,0.044,249.2626531
0.005,0.045,239.8494958
0.005,0.046,230.8467785
0.005,0.047,222.2309604
0.005,0.048,213.9802703
0.005,0.049,206.074543
0.005,0.05,198.4950741
0.005,0.051,191.2244894
0.005,0.052,184.2466286
0.005,0.053,177.5464412
0.005,0.054,171.1098925
0.005,0.055,164.9238793
0.005,0.056,158.9761536
0.005,0.057,153.2552541
0.005,0.058,147.7504438
0.005,0.059,142.4516536
0.005,0.06,137.3494312
0.005,0.061,132.4348945
0.005,0.062,127.6996891
0.005,0.063,123.1359498
0.005,0.064,118.736265
0.005,0.065,114.4936449
0.005,0.066,110.4014914
0.005,0.067,106.4535712
0.005,0.068,102.643991
0.005,0.069,98.96717464
0.005,0.07,95.41784169
0.005,0.071,91.99098848
0.005,0.072,88.68186998
0.005,0.073,85.48598334
0.005,0.074,82.39905263
0.005,0.075,79.41701469
0.005,0.076,76.53600605
0.005,0.077,73.75235082
0.005,0.078,71.06254944
0.005,0.079,68.46326818
0.005,0.08,65.95132948
0.005,0.081,63.52370286
0.005,0.082,61.17749655
0.005,0.083,58.90994959
0.005,0.084,56.71842453
0.005,0.085,54.60040062
0.005,0.086,52.55346738
0.005,0.087,50.57531866
0.005,0.088,48.66374706
0.005,0.089,46.81663866
0.005,0.09,45.03196815
0.005,0.091,43.30779425
0.005,0.092,41.64225533
0.005,0.093,40.03356544
0.005,0.094,38.48001046
0.005,0.095,36.97994451
0.005,0.096,35.53178664
0.005,0.097,34.13401758
0.005,0.098,32.78517685
0.005,0.099,31.48385986
0.005,0.1,30.22871531
0.005,0.101,29.01844267
0.005,0.102,27.85178983
0.005,0.103,26.72755084
0.005,0.104,25.64456381
0.005,0.105,24.60170895
0.005,0.106,23.59790662
0.005,0.107,22.63211559
0.005,0.108,21.70333134
0.005,0.109,20.81058443
0.005,0.11,19.95293903
0.005,0.111,19.12949142
0.005,0.112,18.33936866
0.005,0.113,17.58172728
0.005,0.114,16.85575203
0.005,0.115,16.16065475
0.005,0.116,15.49567323
0.005,0.117,14.86007012
0.005,0.118,14.25313198
0.005,0.119,13.67416828
0.005,0.12,13.12251052
0.005,0.121,12.5975113
0.005,0.122,12.09854357
0.005,0.123,11.62499978
0.005,0.124,11.17629113
0.005,0.125,10.75184691
0.005,0.126,10.35111373
0.005,0.127,9.973554921
0.005,0.128,9.61864989
0.005,0.129,9.285893526
0.005,0.13,8.974795628
0.005,0.131,8.684880358
0.005,0.132,8.415685719
0.005,0.133,8.166763055
0.005,0.134,7.937676574
0.005,0.135,7.72800289
0.005,0.136,7.537330581
0.005,0.137,7.365259774
0.005,0.138,7.211401741
0.005,0.139,7.075378512
0.005,0.14,6.956822507
0.005,0.141,6.855376179
0.005,0.142,6.770691676
0.005,0.143,6.702430516
0.005,0.144,6.650263268
0.005,0.145,6.613869259
0.005,0.146,6.592936277
0.005,0.147,6.587160301
0.005,0.148,6.596245227
0.005,0.149,6.619902618
0.005,0.15,6.657851454
0.005,0.151,6.709817897
0.005,0.152,6.77553506
0.005,0.153,6.854742791
0.005,0.154,6.947187462
0.005,0.155,7.05262176
0.005,0.156,7.1708045
0.005,0.157,7.301500432
0.005,0.158,7.444480056
0.005,0.159,7.599519456
0.005,0.16,7.766400124
0.005,0.161,7.944908799
0.005,0.162,8.134837313
0.005,0.163,8.335982438
0.005,0.164,8.54814574
0.005,0.165,8.77113344
0.005,0.166,9.004756277
0.005,0.167,9.248829376
0.005,0.168,9.503172124
0.005,0.169,9.767608048
0.005,0.17,10.04196469
0.005,0.171,10.32607352
0.005,0.172,10.61976977
0.005,0.173,10.92289238
0.005,0.174,11.2352839
0.005,0.175,11.55679033
0.005,0.176,11.88726109
0.005,0.177,12.22654889
0.005,0.178,12.57450965
0.005,0.179,12.9310024
0.005,0.18,13.29588924
0.005,0.181,13.66903519
0.005,0.182,14.05030818
0.005,0.183,14.43957892
0.005,0.184,14.83672086
0.005,0.185,15.24161011
0.005,0.186,15.65412534
0.005,0.187,16.07414778
0.005,0.188,16.50156108
0.005,0.189,16.9362513
0.005,0.19,17.37810682
0.005,0.191,17.82701832
0.005,0.192,18.28287865
0.005,0.193,18.74558285
0.005,0.194,19.21502804
0.005,0.195,19.69111342
0.005,0.196,20.17374017
0.005,0.197,20.66281143
0.005,0.198,21.15823223
0.005,0.199,21.65990948
0.005,0.2,22.16775188
0.006,0,4648.897951
0.006,0.001,3659.342737
0.006,0.002,3047.699485
0.006,0.003,2618.862831
0.006,0.004,2296.475489
0.006,0.005,2043.049861
0.006,0.006,1837.510378
0.006,0.007,1666.887039
0.006,0.008,1522.665156
0.006,0.009,1398.977077
0.006,0.01,1291.623586
0.006,0.011,1197.507049
0.006,0.012,1114.284889
0.006,0.013,1040.148272
0.006,0.014,973.6755511
0.006,0.015,913.7322037
0.006,0.016,859.40071
0.006,0.017,809.9302989
0.006,0.018,764.7002129
0.006,0.019,723.1923879
0.006,0.02,684.9708194
0.006,0.021,649.6657624
0.006,0.022,616.9614812
0.006,0.023,586.5866449
0.006,0.024,558.3067194
0.006,0.025,531.9178838
0.006,0.026,507.2421246
0.006,0.027,484.1232475
0.006,0.028,462.4236114
0.006,0.029,442.021436
0.006,0.03,422.8085675
0.006,0.031,404.6886142
0.006,0.032,387.5753809
0.006,0.033,371.391549
0.006,0.034,356.0675571
0.006,0.035,341.5406471
0.006,0.036,327.7540495
0.006,0.037,314.6562821
0.006,0.038,302.2005465
0.006,0.039,290.3442051
0.006,0.04,279.0483272
0.006,0.041,268.2772933
0.006,0.042,257.9984491
0.006,0.043,248.1818026
0.006,0.044,238.7997572
0.006,0.045,229.8268765
0.006,0.046,221.2396764
0.006,0.047,213.0164411
0.006,0.048,205.137059
0.006,0.049,197.582877
0.006,0.05,190.3365703
0.006,0.051,183.382026
0.006,0.052,176.7042388
0.006,0.053,170.2892172
0.006,0.054,164.1238988
0.006,0.055,158.1960749
0.006,0.056,152.4943211
0.006,0.057,147.0079358
0.006,0.058,141.7268834
0.006,0.059,136.6417434
0.006,0.06,131.7436636
0.006,0.061,127.0243184
0.006,0.062,122.4758695
0.006,0.063,118.0909313
0.006,0.064,113.8625381
0.006,0.065,109.784115
0.006,0.066,105.8494508
0.006,0.067,102.0526728
0.006,0.068,98.38822457
0.006,0.069,94.85084455
0.006,0.07,91.43554679
0.006,0.071,88.13760316
0.006,0.072,84.95252685
0.006,0.073,81.87605717
0.006,0.074,78.90414544
0.006,0.075,76.03294196
0.006,0.076,73.25878395
0.006,0.077,70.57818428
0.006,0.078,67.9878211
0.006,0.079,65.48452811
0.006,0.08,63.0652856
0.006,0.081,60.72721201
0.006,0.082,58.46755614
0.006,0.083,56.28368985
0.006,0.084,54.17310125
0.006,0.085,52.13338831
0.006,0.086,50.16225296
0.006,0.087,48.25749548
0.006,0.088,46.41700933
0.006,0.089,44.63877623
0.006,0.09,42.92086158
0.006,0.091,41.26141021
0.006,0.092,39.65864228
0.006,0.093,38.11084953
0.006,0.094,36.61639173
0.006,0.095,35.17369328
0.006,0.096,33.78124008
0.006,0.097,32.43757655
0.006,0.098,31.14130284
0.006,0.099,29.89107218
0.006,0.1,28.68558839
0.006,0.101,27.52360349
0.006,0.102,26.40391553
0.006,0.103,25.32536648
0.006,0.104,24.28684019
0.006,0.105,23.28726058
0.006,0.106,22.32558981
0.006,0.107,21.40082659
0.006,0.108,20.51200465
0.006,0.109,19.65819114
0.006,0.11,18.83848524
0.006,0.111,18.0520168
0.006,0.112,17.29794502
0.006,0.113,16.57545725
0.006,0.114,15.88376779
0.006,0.115,15.22211681
0.006,0.116,14.58976928
0.006,0.117,13.98601398
0.006,0.118,13.41016251
0.006,0.119,12.86154841
0.006,0.12,12.33952629
0.006,0.121,11.843471
0.006,0.122,11.37277684
0.006,0.123,10.92685681
0.006,0.124,10.50514189
0.006,0.125,10.10708036
0.006,0.126,9.732137159
0.006,0.127,9.379793237
0.006,0.128,9.049544979
0.006,0.129,8.740903629
0.006,0.13,8.453394742
0.006,0.131,8.186557673
0.006,0.132,7.939945069
0.006,0.133,7.7131224
0.006,0.134,7.505667498
0.006,0.135,7.317170123
0.006,0.136,7.147231545
0.006,0.137,6.995464139
0.006,0.138,6.861491007
0.006,0.139,6.744945603
0.006,0.14,6.645471385
0.006,0.141,6.562721474
0.006,0.142,6.496358326
0.006,0.143,6.446053425
0.006,0.144,6.41148698
0.006,0.145,6.392347639
0.006,0.146,6.388332209
0.006,0.147,6.399145394
0.006,0.148,6.424499538
0.006,0.149,6.464114379
0.006,0.15,6.517716814
0.006,0.151,6.58504067
0.006,0.152,6.665826489
0.006,0.153,6.759821313
0.006,0.154,6.866778486
0.006,0.155,6.986457453
0.006,0.156,7.118623581
0.006,0.157,7.263047971
0.006,0.158,7.419507285
0.006,0.159,7.587783579
0.006,0.16,7.767664144
0.006,0.161,7.958941345
0.006,0.162,8.161412471
0.006,0.163,8.374879593
0.006,0.164,8.599149422
0.006,0.165,8.834033175
0.006,0.166,9.07934644
0.006,0.167,9.334909056
0.006,0.168,9.60054499
0.006,0.169,9.876082213
0.006,0.17,10.1613526
0.006,0.171,10.4561918
0.006,0.172,10.76043915
0.006,0.173,11.07393757
0.006,0.174,11.39653345
0.006,0.175,11.72807657
0.006,0.176,12.06841998
0.006,0.177,12.41741995
0.006,0.178,12.77493587
0.006,0.179,13.14083014
0.006,0.18,13.51496812
0.006,0.181,13.89721804
0.006,0.182,14.28745092
0.006,0.183,14.6855405
0.006,0.184,15.09136318
0.006,0.185,15.50479792
0.006,0.186,15.92572621
0.006,0.187,16.35403199
0.006,0.188,16.78960157
0.006,0.189,17.23232359
0.006,0.19,17.68208896
0.006,0.191,18.13879079
0.006,0.192,18.60232435
0.006,0.193,19.07258701
0.006,0.194,19.54947818
0.006,0.195,20.03289926
0.006,0.196,20.52275361
0.006,0.197,21.01894647
0.006,0.198,21.52138496
0.006,0.199,22.02997797
0.006,0.2,22.54463618
0.007,0,3938.374628
0.007,0.001,3185.401349
0.007,0.002,2695.984515
0.007,0.003,2342.914914
0.007,0.004,2072.278297
0.007,0.005,1856.392514
0.007,0.006,1679.231829
0.007,0.007,1530.72267
0.007,0.008,1404.141967
0.007,0.009,1294.793799
0.007,0.01,1199.278781
0.007,0.011,1115.064116
0.007,0.012,1040.217305
0.007,0.013,973.2341837
0.007,0.014,912.9239267
0.007,0.015,858.3298554
0.007,0.016,808.6735043
0.007,0.017,763.3142418
0.007,0.018,721.7195587
0.007,0.019,683.442833
0.007,0.02,648.1064383
0.007,0.021,615.3887379
0.007,0.022,585.01395
0.007,0.023,556.7441611
0.007,0.024,530.3729708
0.007,0.025,505.7203875
0.007,0.026,482.628695
0.007,0.027,460.9590777
0.007,0.028,440.5888481
0.007,0.029,421.4091511
0.007,0.03,403.3230529
0.007,0.031,386.243941
0.007,0.032,370.0941763
0.007,0.033,354.8039528
0.007,0.034,340.3103279
0.007,0.035,326.5563941
0.007,0.036,313.4905684
0.007,0.037,301.0659807
0.007,0.038,289.2399445
0.007,0.039,277.9734981
0.007,0.04,267.2310054
0.007,0.041,256.9798064
0.007,0.042,247.1899119
0.007,0.043,237.8337346
0.007,0.044,228.8858526
0.007,0.045,220.3228
0.007,0.046,212.1228819
0.007,0.047,204.2660096
0.007,0.048,196.7335543
0.007,0.049,189.5082163
0.007,0.05,182.5739082
0.007,0.051,175.9156504
0.007,0.052,169.5194769
0.007,0.053,163.3723506
0.007,0.054,157.4620874
0.007,0.055,151.7772874
0.007,0.056,146.3072723
0.007,0.057,141.0420295
0.007,0.058,135.9721605
0.007,0.059,131.0888347
0.007,0.06,126.3837469
0.007,0.061,121.8490787
0.007,0.062,117.4774635
0.007,0.063,113.261954
0.007,0.064,109.1959927
0.007,0.065,105.2733851
0.007,0.066,101.488275
0.007,0.067,97.83512102
0.007,0.068,94.3086765
0.007,0.069,90.90396957
0.007,0.07,87.61628562
0.007,0.071,84.44115074
0.007,0.072,81.37431658
0.007,0.073,78.41174627
0.007,0.074,75.54960141
0.007,0.075,72.78422997
0.007,0.076,70.11215518
0.007,0.077,67.53006503
0.007,0.078,65.03480266
0.007,0.079,62.62335739
0.007,0.08,60.29285629
0.007,0.081,58.04055642
0.007,0.082,55.86383753
0.007,0.083,53.7601953
0.007,0.084,51.72723494
0.007,0.085,49.7626653
0.007,0.086,47.86429332
0.007,0.087,46.03001879
0.007,0.088,44.25782953
0.007,0.089,42.54579677
0.007,0.09,40.89207094
0.007,0.091,39.29487756
0.007,0.092,37.75251351
0.007,0.093,36.26334349
0.007,0.094,34.82579663
0.007,0.095,33.43836336
0.007,0.096,32.09959248
0.007,0.097,30.80808831
0.007,0.098,29.56250809
0.007,0.099,28.36155951
0.007,0.1,27.2039983
0.007,0.101,26.08862607
0.007,0.102,25.01428821
0.007,0.103,23.97987188
0.007,0.104,22.98430414
0.007,0.105,22.02655021
0.007,0.106,21.10561176
0.007,0.107,20.2205253
0.007,0.108,19.37036072
0.007,0.109,18.55421981
0.007,0.11,17.77123494
0.007,0.111,17.02056775
0.007,0.112,16.3014079
0.007,0.113,15.61297198
0.007,0.114,14.95450231
0.007,0.115,14.32526597
0.007,0.116,13.72455375
0.007,0.117,13.1516792
0.007,0.118,12.60597776
0.007,0.119,12.08680584
0.007,0.12,11.59354006
0.007,0.121,11.12557639
0.007,0.122,10.68232948
0.007,0.123,10.26323189
0.007,0.124,9.86773343
0.007,0.125,9.495300504
0.007,0.126,9.145415496
0.007,0.127,8.817576168
0.007,0.128,8.511295096
0.007,0.129,8.226099127
0.007,0.13,7.961528863
0.007,0.131,7.717138158
0.007,0.132,7.492493651
0.007,0.133,7.287174306
0.007,0.134,7.100770977
0.007,0.135,6.932885994
0.007,0.136,6.783132761
0.007,0.137,6.651135373
0.007,0.138,6.53652825
0.007,0.139,6.438955784
0.007,0.14,6.358071999
0.007,0.141,6.293540234
0.007,0.142,6.245032821
0.007,0.143,6.212230796
0.007,0.144,6.194823606
0.007,0.145,6.192508837
0.007,0.146,6.204991946
0.007,0.147,6.231986009
0.007,0.148,6.273211474
0.007,0.149,6.328395927
0.007,0.15,6.397273865
0.007,0.151,6.47958648
0.007,0.152,6.575081445
0.007,0.153,6.683512717
0.007,0.154,6.804640339
0.007,0.155,6.938230255
0.007,0.156,7.084054129
0.007,0.157,7.24188917
0.007,0.158,7.411517968
0.007,0.159,7.592728329
0.007,0.16,7.78531312
0.007,0.161,7.989070122
0.007,0.162,8.20380188
0.007,0.163,8.42931557
0.007,0.164,8.665422856
0.007,0.165,8.911939767
0.007,0.166,9.168686568
0.007,0.167,9.435487641
0.007,0.168,9.712171363
0.007,0.169,9.998569999
0.007,0.17,10.29451959
0.007,0.171,10.59985984
0.007,0.172,10.91443403
0.007,0.173,11.23808891
0.007,0.174,11.57067459
0.007,0.175,11.91204448
0.007,0.176,12.26205518
0.007,0.177,12.62056637
0.007,0.178,12.98744079
0.007,0.179,13.36254409
0.007,0.18,13.7457448
0.007,0.181,14.13691423
0.007,0.182,14.53592641
0.007,0.183,14.94265799
0.007,0.184,15.35698823
0.007,0.185,15.77879886
0.007,0.186,16.20797407
0.007,0.187,16.64440044
0.007,0.188,17.08796685
0.007,0.189,17.53856443
0.007,0.19,17.99608655
0.007,0.191,18.46042868
0.007,0.192,18.93148843
0.007,0.193,19.4091654
0.007,0.194,19.89336123
0.007,0.195,20.38397947
0.007,0.196,20.88092557
0.007,0.197,21.38410683
0.007,0.198,21.89343236
0.007,0.199,22.408813
0.007,0.2,22.93016135
0.008,0,3405.751517
0.008,0.001,2813.317792
0.008,0.002,2412.366955
0.008,0.003,2116.102645
0.008,0.004,1885.212333
0.008,0.005,1698.701787
0.008,0.006,1544.093495
0.008,0.007,1413.39297
0.008,0.008,1301.18515
0.008,0.009,1203.641926
0.008,0.01,1117.963845
0.008,0.011,1042.046668
0.008,0.012,974.2723304
0.008,0.013,913.3725697
0.008,0.014,858.3369178
0.008,0.015,808.3488457
0.008,0.016,762.7403452
0.008,0.017,720.9589323
0.008,0.018,682.5432244
0.008,0.019,647.1045641
0.008,0.02,614.3129879
0.008,0.021,583.886371
0.008,0.022,555.5819298
0.008,0.023,529.1894975
0.008,0.024,504.5261511
0.008,0.025,481.4318799
0.008,0.026,459.7660636
0.008,0.027,439.4045888
0.008,0.028,420.2374696
0.008,0.029,402.1668733
0.008,0.03,385.1054701
0.008,0.031,368.9750482
0.008,0.032,353.7053437
0.008,0.033,339.2330474
0.008,0.034,325.5009587
0.008,0.035,312.4572605
0.008,0.036,300.0548961
0.008,0.037,288.2510309
0.008,0.038,277.0065861
0.008,0.039,266.2858338
0.008,0.04,256.0560425
0.008,0.041,246.2871684
0.008,0.042,236.951583
0.008,0.043,228.0238342
0.008,0.044,219.480435
0.008,0.045,211.2996763
0.008,0.046,203.4614613
0.008,0.047,195.9471578
0.008,0.048,188.7394667
0.008,0.049,181.8223038
0.008,0.05,175.1806955
0.008,0.051,168.8006834
0.008,0.052,162.6692397
0.008,0.053,156.7741908
0.008,0.054,151.1041476
0.008,0.055,145.6484439
0.008,0.056,140.397079
0.008,0.057,135.3406671
0.008,0.058,130.4703899
0.008,0.059,125.7779548
0.008,0.06,121.2555559
0.008,0.061,116.895839
0.008,0.062,112.6918687
0.008,0.063,108.6370997
0.008,0.064,104.7253492
0.008,0.065,100.950772
0.008,0.066,97.30783813
0.008,0.067,93.79131152
0.008,0.068,90.39623077
0.008,0.069,87.11789134
0.008,0.07,83.95182911
0.008,0.071,80.89380515
0.008,0.072,77.93979171
0.008,0.073,75.08595917
0.008,0.074,72.32866402
0.008,0.075,69.66443761
0.008,0.076,67.08997583
0.008,0.077,64.60212941
0.008,0.078,62.19789494
0.008,0.079,59.87440653
0.008,0.08,57.628928
0.008,0.081,55.4588456
0.008,0.082,53.36166126
0.008,0.083,51.33498622
0.008,0.084,49.37653512
0.008,0.085,47.48412045
0.008,0.086,45.65564737
0.008,0.087,43.88910883
0.008,0.088,42.18258106
0.008,0.089,40.53421921
0.008,0.09,38.9422534
0.008,0.091,37.40498493
0.008,0.092,35.92078274
0.008,0.093,34.48808004
0.008,0.094,33.10537121
0.008,0.095,31.77120881
0.008,0.096,30.48420081
0.008,0.097,29.24300798
0.008,0.098,28.04634136
0.008,0.099,26.89295995
0.008,0.1,25.78166849
0.008,0.101,24.71131539
0.008,0.102,23.68079072
0.008,0.103,22.68902435
0.008,0.104,21.73498419
0.008,0.105,20.81767452
0.008,0.106,19.93613438
0.008,0.107,19.08943607
0.008,0.108,18.27668372
0.008,0.109,17.49701196
0.008,0.11,16.74958459
0.008,0.111,16.03359341
0.008,0.112,15.34825699
0.008,0.113,14.69281965
0.008,0.114,14.06655035
0.008,0.115,13.46874169
0.008,0.116,12.89870901
0.008,0.117,12.35578944
0.008,0.118,11.83934105
0.008,0.119,11.34874204
0.008,0.12,10.88338993
0.008,0.121,10.44270086
0.008,0.122,10.02610883
0.008,0.123,9.633065037
0.008,0.124,9.263037244
0.008,0.125,8.915509135
0.008,0.126,8.589979736
0.008,0.127,8.285962846
0.008,0.128,8.002986497
0.008,0.129,7.740592435
0.008,0.13,7.498335627
0.008,0.131,7.275783787
0.008,0.132,7.072516922
0.008,0.133,6.888126895
0.008,0.134,6.722217017
0.008,0.135,6.574401639
0.008,0.136,6.444305778
0.008,0.137,6.331564746
0.008,0.138,6.235823799
0.008,0.139,6.156737804
0.008,0.14,6.093970911
0.008,0.141,6.047196245
0.008,0.142,6.016095608
0.008,0.143,6.000359193
0.008,0.144,5.999685307
0.008,0.145,6.013780111
0.008,0.146,6.042357362
0.008,0.147,6.08513817
0.008,0.148,6.141850765
0.008,0.149,6.212230269
0.008,0.15,6.296018481
0.008,0.151,6.392963664
0.008,0.152,6.50282035
0.008,0.153,6.625349138
0.008,0.154,6.760316517
0.008,0.155,6.907494675
0.008,0.156,7.066661338
0.008,0.157,7.237599592
0.008,0.158,7.42009773
0.008,0.159,7.613949092
0.008,0.16,7.818951916
0.008,0.161,8.034909197
0.008,0.162,8.261628545
0.008,0.163,8.49892205
0.008,0.164,8.746606152
0.008,0.165,9.004501519
0.008,0.166,9.272432923
0.008,0.167,9.550229124
0.008,0.168,9.837722758
0.008,0.169,10.13475023
0.008,0.17,10.44115159
0.008,0.171,10.75677047
0.008,0.172,11.08145396
0.008,0.173,11.41505248
0.008,0.174,11.75741978
0.008,0.175,12.10841274
0.008,0.176,12.46789138
0.008,0.177,12.83571871
0.008,0.178,13.21176067
0.008,0.179,13.59588608
0.008,0.18,13.98796652
0.008,0.181,14.38787628
0.008,0.182,14.79549228
0.008,0.183,15.21069404
0.008,0.184,15.63336353
0.008,0.185,16.06338518
0.008,0.186,16.50064582
0.008,0.187,16.94503454
0.008,0.188,17.39644272
0.008,0.189,17.85476393
0.008,0.19,18.31989387
0.008,0.191,18.79173035
0.008,0.192,19.2701732
0.008,0.193,19.75512422
0.008,0.194,20.24648719
0.008,0.195,20.74416773
0.008,0.196,21.24807335
0.008,0.197,21.75811332
0.008,0.198,22.27419868
0.008,0.199,22.79624219
0.008,0.2,23.32415826
0.009,0,2991.728547
0.009,0.001,2513.325291
0.009,0.002,2178.601509
0.009,0.003,1926.155433
0.009,0.004,1726.5638
0.009,0.005,1563.556764
0.009,0.006,1427.231965
0.009,0.007,1311.133207
0.009,0.008,1210.827847
0.009,0.009,1123.147754
0.009,0.01,1045.754718
0.009,0.011,976.8772096
0.009,0.012,915.1434694
0.009,0.013,859.4715539
0.009,0.014,808.9945487
0.009,0.015,763.0082861
0.009,0.016,720.9339201
0.009,0.017,682.290579
0.009,0.018,646.6750175
0.009,0.019,613.7462306
0.009,0.02,583.2136527
0.009,0.021,554.827989
0.009,0.022,528.374009
0.009,0.023,503.6648229
0.009,0.024,480.5372915
0.009,0.025,458.8483123
0.009,0.026,438.4717917
0.009,0.027,419.2961566
0.009,0.028,401.2222957
0.009,0.029,384.161846
0.009,0.03,368.0357574
0.009,0.031,352.7730838
0.009,0.032,338.3099594
0.009,0.033,324.5887285
0.009,0.034,311.5572011
0.009,0.035,299.1680148
0.009,0.036,287.3780838
0.009,0.037,276.1481232
0.009,0.038,265.4422355
0.009,0.039,255.2275504
0.009,0.04,245.4739102
